Municipios;Periodo;Total;Nombre_Municipio
01001 Alegría-Dulantzi;2022;15116.0;Alegría-Dulantzi
01001 Alegría-Dulantzi;2021;14647.0;Alegría-Dulantzi
01001 Alegría-Dulantzi;2020;13969.0;Alegría-Dulantzi
01001 Alegría-Dulantzi;2019;14299.0;Alegría-Dulantzi
01001 Alegría-Dulantzi;2018;13361.0;Alegría-Dulantzi
01001 Alegría-Dulantzi;2017;13281.0;Alegría-Dulantzi
01001 Alegría-Dulantzi;2016;13086.0;Alegría-Dulantzi
01001 Alegría-Dulantzi;2015;12936.0;Alegría-Dulantzi
01002 Amurrio;2022;16011.0;Amurrio
01002 Amurrio;2021;15192.0;Amurrio
01002 Amurrio;2020;14683.0;Amurrio
01002 Amurrio;2019;14892.0;Amurrio
01002 Amurrio;2018;14103.0;Amurrio
01002 Amurrio;2017;13862.0;Amurrio
01002 Amurrio;2016;13691.0;Amurrio
01002 Amurrio;2015;13800.0;Amurrio
01003 Aramaio;2022;20201.0;Aramaio
01003 Aramaio;2021;18440.0;Aramaio
01003 Aramaio;2020;18386.0;Aramaio
01003 Aramaio;2019;18177.0;Aramaio
01003 Aramaio;2018;16478.0;Aramaio
01003 Aramaio;2017;16177.0;Aramaio
01003 Aramaio;2016;17194.0;Aramaio
01003 Aramaio;2015;15786.0;Aramaio
01004 Artziniega;2022;15651.0;Artziniega
01004 Artziniega;2021;14033.0;Artziniega
01004 Artziniega;2020;13335.0;Artziniega
01004 Artziniega;2019;13622.0;Artziniega
01004 Artziniega;2018;13157.0;Artziniega
01004 Artziniega;2017;12530.0;Artziniega
01004 Artziniega;2016;13185.0;Artziniega
01004 Artziniega;2015;12722.0;Artziniega
01006 Armiñón;2022;15755.0;Armiñón
01006 Armiñón;2021;16927.0;Armiñón
01006 Armiñón;2020;14278.0;Armiñón
01006 Armiñón;2019;15531.0;Armiñón
01006 Armiñón;2018;14671.0;Armiñón
01006 Armiñón;2017;13115.0;Armiñón
01006 Armiñón;2016;11330.0;Armiñón
01006 Armiñón;2015;13040.0;Armiñón
01008 Arratzua-Ubarrundia;2022;22484.0;Arratzua-Ubarrundia
01008 Arratzua-Ubarrundia;2021;19293.0;Arratzua-Ubarrundia
01008 Arratzua-Ubarrundia;2020;18813.0;Arratzua-Ubarrundia
01008 Arratzua-Ubarrundia;2019;19252.0;Arratzua-Ubarrundia
01008 Arratzua-Ubarrundia;2018;17853.0;Arratzua-Ubarrundia
01008 Arratzua-Ubarrundia;2017;18302.0;Arratzua-Ubarrundia
01008 Arratzua-Ubarrundia;2016;18089.0;Arratzua-Ubarrundia
01008 Arratzua-Ubarrundia;2015;17674.0;Arratzua-Ubarrundia
01009 Asparrena;2022;15711.0;Asparrena
01009 Asparrena;2021;14754.0;Asparrena
01009 Asparrena;2020;14812.0;Asparrena
01009 Asparrena;2019;15295.0;Asparrena
01009 Asparrena;2018;14463.0;Asparrena
01009 Asparrena;2017;13993.0;Asparrena
01009 Asparrena;2016;14134.0;Asparrena
01009 Asparrena;2015;13218.0;Asparrena
01010 Ayala/Aiara;2022;16071.0;Ayala/Aiara
01010 Ayala/Aiara;2021;15577.0;Ayala/Aiara
01010 Ayala/Aiara;2020;14927.0;Ayala/Aiara
01010 Ayala/Aiara;2019;14854.0;Ayala/Aiara
01010 Ayala/Aiara;2018;14482.0;Ayala/Aiara
01010 Ayala/Aiara;2017;13827.0;Ayala/Aiara
01010 Ayala/Aiara;2016;13635.0;Ayala/Aiara
01010 Ayala/Aiara;2015;13317.0;Ayala/Aiara
01011 Baños de Ebro/Mañueta;2022;10279.0;Baños de Ebro/Mañueta
01011 Baños de Ebro/Mañueta;2021;11109.0;Baños de Ebro/Mañueta
01011 Baños de Ebro/Mañueta;2020;9943.0;Baños de Ebro/Mañueta
01011 Baños de Ebro/Mañueta;2019;12140.0;Baños de Ebro/Mañueta
01011 Baños de Ebro/Mañueta;2018;11230.0;Baños de Ebro/Mañueta
01011 Baños de Ebro/Mañueta;2017;11845.0;Baños de Ebro/Mañueta
01011 Baños de Ebro/Mañueta;2016;11794.0;Baños de Ebro/Mañueta
01011 Baños de Ebro/Mañueta;2015;10690.0;Baños de Ebro/Mañueta
01013 Barrundia;2022;18616.0;Barrundia
01013 Barrundia;2021;17935.0;Barrundia
01013 Barrundia;2020;16940.0;Barrundia
01013 Barrundia;2019;17078.0;Barrundia
01013 Barrundia;2018;15847.0;Barrundia
01013 Barrundia;2017;16157.0;Barrundia
01013 Barrundia;2016;15419.0;Barrundia
01013 Barrundia;2015;15493.0;Barrundia
01014 Berantevilla;2022;16905.0;Berantevilla
01014 Berantevilla;2021;15428.0;Berantevilla
01014 Berantevilla;2020;13795.0;Berantevilla
01014 Berantevilla;2019;13169.0;Berantevilla
01014 Berantevilla;2018;13258.0;Berantevilla
01014 Berantevilla;2017;13587.0;Berantevilla
01014 Berantevilla;2016;12836.0;Berantevilla
01014 Berantevilla;2015;12833.0;Berantevilla
01016 Bernedo;2022;17032.0;Bernedo
01016 Bernedo;2021;15883.0;Bernedo
01016 Bernedo;2020;16361.0;Bernedo
01016 Bernedo;2019;15548.0;Bernedo
01016 Bernedo;2018;15133.0;Bernedo
01016 Bernedo;2017;13997.0;Bernedo
01016 Bernedo;2016;14151.0;Bernedo
01016 Bernedo;2015;14125.0;Bernedo
01017 Campezo/Kanpezu;2022;15581.0;Campezo/Kanpezu
01017 Campezo/Kanpezu;2021;14737.0;Campezo/Kanpezu
01017 Campezo/Kanpezu;2020;14226.0;Campezo/Kanpezu
01017 Campezo/Kanpezu;2019;14141.0;Campezo/Kanpezu
01017 Campezo/Kanpezu;2018;13055.0;Campezo/Kanpezu
01017 Campezo/Kanpezu;2017;12907.0;Campezo/Kanpezu
01017 Campezo/Kanpezu;2016;12850.0;Campezo/Kanpezu
01017 Campezo/Kanpezu;2015;12392.0;Campezo/Kanpezu
01018 Zigoitia;2022;20834.0;Zigoitia
01018 Zigoitia;2021;19671.0;Zigoitia
01018 Zigoitia;2020;18930.0;Zigoitia
01018 Zigoitia;2019;18779.0;Zigoitia
01018 Zigoitia;2018;18173.0;Zigoitia
01018 Zigoitia;2017;17970.0;Zigoitia
01018 Zigoitia;2016;17260.0;Zigoitia
01018 Zigoitia;2015;17744.0;Zigoitia
01019 Kripan;2022;12890.0;Kripan
01019 Kripan;2021;12308.0;Kripan
01019 Kripan;2020;11973.0;Kripan
01019 Kripan;2019;13145.0;Kripan
01019 Kripan;2018;12387.0;Kripan
01019 Kripan;2017;11479.0;Kripan
01019 Kripan;2016;11121.0;Kripan
01019 Kripan;2015;10422.0;Kripan
01020 Kuartango;2022;17490.0;Kuartango
01020 Kuartango;2021;16019.0;Kuartango
01020 Kuartango;2020;14859.0;Kuartango
01020 Kuartango;2019;17502.0;Kuartango
01020 Kuartango;2018;17425.0;Kuartango
01020 Kuartango;2017;17671.0;Kuartango
01020 Kuartango;2016;18204.0;Kuartango
01020 Kuartango;2015;17452.0;Kuartango
01021 Elburgo/Burgelu;2022;19356.0;Elburgo/Burgelu
01021 Elburgo/Burgelu;2021;18082.0;Elburgo/Burgelu
01021 Elburgo/Burgelu;2020;16452.0;Elburgo/Burgelu
01021 Elburgo/Burgelu;2019;16458.0;Elburgo/Burgelu
01021 Elburgo/Burgelu;2018;15932.0;Elburgo/Burgelu
01021 Elburgo/Burgelu;2017;16145.0;Elburgo/Burgelu
01021 Elburgo/Burgelu;2016;15751.0;Elburgo/Burgelu
01021 Elburgo/Burgelu;2015;16868.0;Elburgo/Burgelu
01022 Elciego;2022;15003.0;Elciego
01022 Elciego;2021;14061.0;Elciego
01022 Elciego;2020;13656.0;Elciego
01022 Elciego;2019;13991.0;Elciego
01022 Elciego;2018;13543.0;Elciego
01022 Elciego;2017;13826.0;Elciego
01022 Elciego;2016;13760.0;Elciego
01022 Elciego;2015;13874.0;Elciego
01023 Elvillar/Bilar;2022;11126.0;Elvillar/Bilar
01023 Elvillar/Bilar;2021;11013.0;Elvillar/Bilar
01023 Elvillar/Bilar;2020;10705.0;Elvillar/Bilar
01023 Elvillar/Bilar;2019;13298.0;Elvillar/Bilar
01023 Elvillar/Bilar;2018;12965.0;Elvillar/Bilar
01023 Elvillar/Bilar;2017;12816.0;Elvillar/Bilar
01023 Elvillar/Bilar;2016;11837.0;Elvillar/Bilar
01023 Elvillar/Bilar;2015;11330.0;Elvillar/Bilar
01027 Iruraiz-Gauna;2022;18817.0;Iruraiz-Gauna
01027 Iruraiz-Gauna;2021;18015.0;Iruraiz-Gauna
01027 Iruraiz-Gauna;2020;16563.0;Iruraiz-Gauna
01027 Iruraiz-Gauna;2019;16753.0;Iruraiz-Gauna
01027 Iruraiz-Gauna;2018;14929.0;Iruraiz-Gauna
01027 Iruraiz-Gauna;2017;14500.0;Iruraiz-Gauna
01027 Iruraiz-Gauna;2016;13754.0;Iruraiz-Gauna
01027 Iruraiz-Gauna;2015;13435.0;Iruraiz-Gauna
01028 Labastida/Bastida;2022;12893.0;Labastida/Bastida
01028 Labastida/Bastida;2021;12886.0;Labastida/Bastida
01028 Labastida/Bastida;2020;11907.0;Labastida/Bastida
01028 Labastida/Bastida;2019;12309.0;Labastida/Bastida
01028 Labastida/Bastida;2018;11685.0;Labastida/Bastida
01028 Labastida/Bastida;2017;11442.0;Labastida/Bastida
01028 Labastida/Bastida;2016;11880.0;Labastida/Bastida
01028 Labastida/Bastida;2015;10935.0;Labastida/Bastida
01030 Lagrán;2022;17073.0;Lagrán
01030 Lagrán;2021;17295.0;Lagrán
01030 Lagrán;2020;15700.0;Lagrán
01030 Lagrán;2019;15606.0;Lagrán
01030 Lagrán;2018;15152.0;Lagrán
01030 Lagrán;2017;15480.0;Lagrán
01030 Lagrán;2016;14949.0;Lagrán
01030 Lagrán;2015;15552.0;Lagrán
01031 Laguardia;2022;14336.0;Laguardia
01031 Laguardia;2021;14088.0;Laguardia
01031 Laguardia;2020;13194.0;Laguardia
01031 Laguardia;2019;14476.0;Laguardia
01031 Laguardia;2018;14339.0;Laguardia
01031 Laguardia;2017;13470.0;Laguardia
01031 Laguardia;2016;13299.0;Laguardia
01031 Laguardia;2015;13146.0;Laguardia
01032 Lanciego/Lantziego;2022;10747.0;Lanciego/Lantziego
01032 Lanciego/Lantziego;2021;10797.0;Lanciego/Lantziego
01032 Lanciego/Lantziego;2020;10410.0;Lanciego/Lantziego
01032 Lanciego/Lantziego;2019;11563.0;Lanciego/Lantziego
01032 Lanciego/Lantziego;2018;11307.0;Lanciego/Lantziego
01032 Lanciego/Lantziego;2017;10820.0;Lanciego/Lantziego
01032 Lanciego/Lantziego;2016;10392.0;Lanciego/Lantziego
01032 Lanciego/Lantziego;2015;10349.0;Lanciego/Lantziego
01033 Lapuebla de Labarca;2022;11455.0;Lapuebla de Labarca
01033 Lapuebla de Labarca;2021;11131.0;Lapuebla de Labarca
01033 Lapuebla de Labarca;2020;11034.0;Lapuebla de Labarca
01033 Lapuebla de Labarca;2019;12178.0;Lapuebla de Labarca
01033 Lapuebla de Labarca;2018;11954.0;Lapuebla de Labarca
01033 Lapuebla de Labarca;2017;11471.0;Lapuebla de Labarca
01033 Lapuebla de Labarca;2016;10967.0;Lapuebla de Labarca
01033 Lapuebla de Labarca;2015;10861.0;Lapuebla de Labarca
01034 Leza;2022;13398.0;Leza
01034 Leza;2021;15720.0;Leza
01034 Leza;2020;14938.0;Leza
01034 Leza;2019;14258.0;Leza
01034 Leza;2018;13706.0;Leza
01034 Leza;2017;14324.0;Leza
01034 Leza;2016;18343.0;Leza
01034 Leza;2015;13773.0;Leza
01036 Laudio/Llodio;2022;15901.0;Laudio/Llodio
01036 Laudio/Llodio;2021;15175.0;Laudio/Llodio
01036 Laudio/Llodio;2020;14426.0;Laudio/Llodio
01036 Laudio/Llodio;2019;15173.0;Laudio/Llodio
01036 Laudio/Llodio;2018;14074.0;Laudio/Llodio
01036 Laudio/Llodio;2017;13768.0;Laudio/Llodio
01036 Laudio/Llodio;2016;13777.0;Laudio/Llodio
01036 Laudio/Llodio;2015;13625.0;Laudio/Llodio
01037 Arraia-Maeztu;2022;17187.0;Arraia-Maeztu
01037 Arraia-Maeztu;2021;21732.0;Arraia-Maeztu
01037 Arraia-Maeztu;2020;15944.0;Arraia-Maeztu
01037 Arraia-Maeztu;2019;16267.5;Arraia-Maeztu
01037 Arraia-Maeztu;2018;16591.0;Arraia-Maeztu
01037 Arraia-Maeztu;2017;15072.0;Arraia-Maeztu
01037 Arraia-Maeztu;2016;14052.0;Arraia-Maeztu
01037 Arraia-Maeztu;2015;15193.0;Arraia-Maeztu
01039 Moreda de Álava/Moreda Araba;2022;14646.0;Moreda de Álava/Moreda Araba
01039 Moreda de Álava/Moreda Araba;2021;14817.0;Moreda de Álava/Moreda Araba
01039 Moreda de Álava/Moreda Araba;2020;14383.0;Moreda de Álava/Moreda Araba
01039 Moreda de Álava/Moreda Araba;2019;15356.0;Moreda de Álava/Moreda Araba
01039 Moreda de Álava/Moreda Araba;2018;12891.0;Moreda de Álava/Moreda Araba
01039 Moreda de Álava/Moreda Araba;2017;13506.0;Moreda de Álava/Moreda Araba
01039 Moreda de Álava/Moreda Araba;2016;12687.0;Moreda de Álava/Moreda Araba
01039 Moreda de Álava/Moreda Araba;2015;12668.0;Moreda de Álava/Moreda Araba
01041 Navaridas;2022;9916.0;Navaridas
01041 Navaridas;2021;10955.0;Navaridas
01041 Navaridas;2020;10582.0;Navaridas
01041 Navaridas;2019;12232.0;Navaridas
01041 Navaridas;2018;12463.0;Navaridas
01041 Navaridas;2017;9485.0;Navaridas
01041 Navaridas;2016;11017.0;Navaridas
01041 Navaridas;2015;11651.0;Navaridas
01042 Okondo;2022;14159.0;Okondo
01042 Okondo;2021;13955.0;Okondo
01042 Okondo;2020;13563.0;Okondo
01042 Okondo;2019;13286.0;Okondo
01042 Okondo;2018;12851.0;Okondo
01042 Okondo;2017;12820.0;Okondo
01042 Okondo;2016;12274.0;Okondo
01042 Okondo;2015;11915.0;Okondo
01043 Oyón-Oion;2022;12286.0;Oyón-Oion
01043 Oyón-Oion;2021;11795.0;Oyón-Oion
01043 Oyón-Oion;2020;11218.0;Oyón-Oion
01043 Oyón-Oion;2019;11668.0;Oyón-Oion
01043 Oyón-Oion;2018;10956.0;Oyón-Oion
01043 Oyón-Oion;2017;10870.0;Oyón-Oion
01043 Oyón-Oion;2016;11169.0;Oyón-Oion
01043 Oyón-Oion;2015;10718.0;Oyón-Oion
01044 Peñacerrada-Urizaharra;2022;18818.0;Peñacerrada-Urizaharra
01044 Peñacerrada-Urizaharra;2021;18385.0;Peñacerrada-Urizaharra
01044 Peñacerrada-Urizaharra;2020;17887.0;Peñacerrada-Urizaharra
01044 Peñacerrada-Urizaharra;2019;17936.0;Peñacerrada-Urizaharra
01044 Peñacerrada-Urizaharra;2018;18582.0;Peñacerrada-Urizaharra
01044 Peñacerrada-Urizaharra;2017;16931.0;Peñacerrada-Urizaharra
01044 Peñacerrada-Urizaharra;2016;18025.0;Peñacerrada-Urizaharra
01044 Peñacerrada-Urizaharra;2015;16953.0;Peñacerrada-Urizaharra
01046 Erriberagoitia/Ribera Alta;2022;18338.0;Erriberagoitia/Ribera Alta
01046 Erriberagoitia/Ribera Alta;2021;17196.0;Erriberagoitia/Ribera Alta
01046 Erriberagoitia/Ribera Alta;2020;15844.0;Erriberagoitia/Ribera Alta
01046 Erriberagoitia/Ribera Alta;2019;15483.0;Erriberagoitia/Ribera Alta
01046 Erriberagoitia/Ribera Alta;2018;15163.0;Erriberagoitia/Ribera Alta
01046 Erriberagoitia/Ribera Alta;2017;15393.0;Erriberagoitia/Ribera Alta
01046 Erriberagoitia/Ribera Alta;2016;15458.0;Erriberagoitia/Ribera Alta
01046 Erriberagoitia/Ribera Alta;2015;14751.0;Erriberagoitia/Ribera Alta
01047 Ribera Baja/Erriberabeitia;2022;15279.0;Ribera Baja/Erriberabeitia
01047 Ribera Baja/Erriberabeitia;2021;14312.0;Ribera Baja/Erriberabeitia
01047 Ribera Baja/Erriberabeitia;2020;13558.0;Ribera Baja/Erriberabeitia
01047 Ribera Baja/Erriberabeitia;2019;14065.0;Ribera Baja/Erriberabeitia
01047 Ribera Baja/Erriberabeitia;2018;13771.0;Ribera Baja/Erriberabeitia
01047 Ribera Baja/Erriberabeitia;2017;12869.0;Ribera Baja/Erriberabeitia
01047 Ribera Baja/Erriberabeitia;2016;12480.0;Ribera Baja/Erriberabeitia
01047 Ribera Baja/Erriberabeitia;2015;13316.0;Ribera Baja/Erriberabeitia
01049 Añana;2022;18107.0;Añana
01049 Añana;2021;18624.0;Añana
01049 Añana;2020;17152.0;Añana
01049 Añana;2019;16127.0;Añana
01049 Añana;2018;13878.0;Añana
01049 Añana;2017;14849.0;Añana
01049 Añana;2016;15548.0;Añana
01049 Añana;2015;13922.0;Añana
01051 Agurain/Salvatierra;2022;14168.0;Agurain/Salvatierra
01051 Agurain/Salvatierra;2021;13273.0;Agurain/Salvatierra
01051 Agurain/Salvatierra;2020;13230.0;Agurain/Salvatierra
01051 Agurain/Salvatierra;2019;13034.0;Agurain/Salvatierra
01051 Agurain/Salvatierra;2018;12369.0;Agurain/Salvatierra
01051 Agurain/Salvatierra;2017;12490.0;Agurain/Salvatierra
01051 Agurain/Salvatierra;2016;12374.0;Agurain/Salvatierra
01051 Agurain/Salvatierra;2015;12083.0;Agurain/Salvatierra
01052 Samaniego;2022;12630.0;Samaniego
01052 Samaniego;2021;13481.0;Samaniego
01052 Samaniego;2020;12357.0;Samaniego
01052 Samaniego;2019;15962.0;Samaniego
01052 Samaniego;2018;13925.0;Samaniego
01052 Samaniego;2017;14518.0;Samaniego
01052 Samaniego;2016;13334.0;Samaniego
01052 Samaniego;2015;13483.0;Samaniego
01053 San Millán/Donemiliaga;2022;17674.0;San Millán/Donemiliaga
01053 San Millán/Donemiliaga;2021;17174.0;San Millán/Donemiliaga
01053 San Millán/Donemiliaga;2020;16441.0;San Millán/Donemiliaga
01053 San Millán/Donemiliaga;2019;15766.0;San Millán/Donemiliaga
01053 San Millán/Donemiliaga;2018;14712.0;San Millán/Donemiliaga
01053 San Millán/Donemiliaga;2017;15213.0;San Millán/Donemiliaga
01053 San Millán/Donemiliaga;2016;14467.0;San Millán/Donemiliaga
01053 San Millán/Donemiliaga;2015;14221.0;San Millán/Donemiliaga
01054 Urkabustaiz;2022;15375.0;Urkabustaiz
01054 Urkabustaiz;2021;14967.0;Urkabustaiz
01054 Urkabustaiz;2020;14291.0;Urkabustaiz
01054 Urkabustaiz;2019;14357.0;Urkabustaiz
01054 Urkabustaiz;2018;13548.0;Urkabustaiz
01054 Urkabustaiz;2017;13460.0;Urkabustaiz
01054 Urkabustaiz;2016;13821.0;Urkabustaiz
01054 Urkabustaiz;2015;13480.0;Urkabustaiz
01055 Valdegovía/Gaubea;2022;16717.0;Valdegovía/Gaubea
01055 Valdegovía/Gaubea;2021;16154.0;Valdegovía/Gaubea
01055 Valdegovía/Gaubea;2020;15088.0;Valdegovía/Gaubea
01055 Valdegovía/Gaubea;2019;14948.0;Valdegovía/Gaubea
01055 Valdegovía/Gaubea;2018;14255.0;Valdegovía/Gaubea
01055 Valdegovía/Gaubea;2017;14090.0;Valdegovía/Gaubea
01055 Valdegovía/Gaubea;2016;14325.0;Valdegovía/Gaubea
01055 Valdegovía/Gaubea;2015;13667.0;Valdegovía/Gaubea
01056 Harana/Valle de Arana;2022;14354.0;Harana/Valle de Arana
01056 Harana/Valle de Arana;2021;14458.0;Harana/Valle de Arana
01056 Harana/Valle de Arana;2020;13899.0;Harana/Valle de Arana
01056 Harana/Valle de Arana;2019;14669.0;Harana/Valle de Arana
01056 Harana/Valle de Arana;2018;13914.0;Harana/Valle de Arana
01056 Harana/Valle de Arana;2017;15043.0;Harana/Valle de Arana
01056 Harana/Valle de Arana;2016;13325.0;Harana/Valle de Arana
01056 Harana/Valle de Arana;2015;13175.0;Harana/Valle de Arana
01057 Villabuena de Álava/Eskuernaga;2022;11412.0;Villabuena de Álava/Eskuernaga
01057 Villabuena de Álava/Eskuernaga;2021;11786.0;Villabuena de Álava/Eskuernaga
01057 Villabuena de Álava/Eskuernaga;2020;11393.0;Villabuena de Álava/Eskuernaga
01057 Villabuena de Álava/Eskuernaga;2019;12393.0;Villabuena de Álava/Eskuernaga
01057 Villabuena de Álava/Eskuernaga;2018;11041.0;Villabuena de Álava/Eskuernaga
01057 Villabuena de Álava/Eskuernaga;2017;12055.0;Villabuena de Álava/Eskuernaga
01057 Villabuena de Álava/Eskuernaga;2016;11623.0;Villabuena de Álava/Eskuernaga
01057 Villabuena de Álava/Eskuernaga;2015;12178.0;Villabuena de Álava/Eskuernaga
01058 Legutio;2022;17926.0;Legutio
01058 Legutio;2021;16554.0;Legutio
01058 Legutio;2020;15952.0;Legutio
01058 Legutio;2019;15768.0;Legutio
01058 Legutio;2018;15769.0;Legutio
01058 Legutio;2017;14622.0;Legutio
01058 Legutio;2016;14794.0;Legutio
01058 Legutio;2015;14132.0;Legutio
01059 Vitoria-Gasteiz;2022;16560.0;Vitoria-Gasteiz
01059 Vitoria-Gasteiz;2021;15650.0;Vitoria-Gasteiz
01059 Vitoria-Gasteiz;2020;15110.0;Vitoria-Gasteiz
01059 Vitoria-Gasteiz;2019;15291.0;Vitoria-Gasteiz
01059 Vitoria-Gasteiz;2018;14708.0;Vitoria-Gasteiz
01059 Vitoria-Gasteiz;2017;14367.0;Vitoria-Gasteiz
01059 Vitoria-Gasteiz;2016;14226.0;Vitoria-Gasteiz
01059 Vitoria-Gasteiz;2015;14025.0;Vitoria-Gasteiz
01060 Yécora/Iekora;2022;12767.0;Yécora/Iekora
01060 Yécora/Iekora;2021;12184.0;Yécora/Iekora
01060 Yécora/Iekora;2020;12082.0;Yécora/Iekora
01060 Yécora/Iekora;2019;13141.0;Yécora/Iekora
01060 Yécora/Iekora;2018;13722.0;Yécora/Iekora
01060 Yécora/Iekora;2017;12808.0;Yécora/Iekora
01060 Yécora/Iekora;2016;12297.0;Yécora/Iekora
01060 Yécora/Iekora;2015;11582.0;Yécora/Iekora
01061 Zalduondo;2022;18332.0;Zalduondo
01061 Zalduondo;2021;19361.0;Zalduondo
01061 Zalduondo;2020;18120.0;Zalduondo
01061 Zalduondo;2019;17556.0;Zalduondo
01061 Zalduondo;2018;17484.0;Zalduondo
01061 Zalduondo;2017;16429.0;Zalduondo
01061 Zalduondo;2016;17959.0;Zalduondo
01061 Zalduondo;2015;16509.0;Zalduondo
01062 Zambrana;2022;15141.0;Zambrana
01062 Zambrana;2021;14099.0;Zambrana
01062 Zambrana;2020;13418.0;Zambrana
01062 Zambrana;2019;13605.0;Zambrana
01062 Zambrana;2018;13226.0;Zambrana
01062 Zambrana;2017;12382.0;Zambrana
01062 Zambrana;2016;13591.0;Zambrana
01062 Zambrana;2015;12800.0;Zambrana
01063 Zuia;2022;21433.0;Zuia
01063 Zuia;2021;19864.0;Zuia
01063 Zuia;2020;18511.0;Zuia
01063 Zuia;2019;19914.0;Zuia
01063 Zuia;2018;17385.0;Zuia
01063 Zuia;2017;16912.0;Zuia
01063 Zuia;2016;16474.0;Zuia
01063 Zuia;2015;16530.0;Zuia
01901 Iruña Oka/Iruña de Oca;2022;15683.0;Iruña Oka/Iruña de Oca
01901 Iruña Oka/Iruña de Oca;2021;15046.0;Iruña Oka/Iruña de Oca
01901 Iruña Oka/Iruña de Oca;2020;14239.0;Iruña Oka/Iruña de Oca
01901 Iruña Oka/Iruña de Oca;2019;14433.0;Iruña Oka/Iruña de Oca
01901 Iruña Oka/Iruña de Oca;2018;13754.0;Iruña Oka/Iruña de Oca
01901 Iruña Oka/Iruña de Oca;2017;13448.0;Iruña Oka/Iruña de Oca
01901 Iruña Oka/Iruña de Oca;2016;13394.0;Iruña Oka/Iruña de Oca
01901 Iruña Oka/Iruña de Oca;2015;12867.0;Iruña Oka/Iruña de Oca
01902 Lantarón;2022;15051.0;Lantarón
01902 Lantarón;2021;13872.0;Lantarón
01902 Lantarón;2020;13607.0;Lantarón
01902 Lantarón;2019;13411.0;Lantarón
01902 Lantarón;2018;13087.0;Lantarón
01902 Lantarón;2017;13732.0;Lantarón
01902 Lantarón;2016;13067.0;Lantarón
01902 Lantarón;2015;11910.0;Lantarón
02001 Abengibre;2022;13063.0;Abengibre
02001 Abengibre;2021;12188.0;Abengibre
02001 Abengibre;2020;11675.0;Abengibre
02001 Abengibre;2019;11132.0;Abengibre
02001 Abengibre;2018;10854.0;Abengibre
02001 Abengibre;2017;9704.0;Abengibre
02001 Abengibre;2016;9690.0;Abengibre
02001 Abengibre;2015;9290.0;Abengibre
02002 Alatoz;2022;11346.0;Alatoz
02002 Alatoz;2021;10771.0;Alatoz
02002 Alatoz;2020;9866.0;Alatoz
02002 Alatoz;2019;9596.0;Alatoz
02002 Alatoz;2018;9255.0;Alatoz
02002 Alatoz;2017;8540.0;Alatoz
02002 Alatoz;2016;8008.0;Alatoz
02002 Alatoz;2015;7880.0;Alatoz
02003 Albacete;2022;13836.0;Albacete
02003 Albacete;2021;13146.0;Albacete
02003 Albacete;2020;12529.0;Albacete
02003 Albacete;2019;12282.0;Albacete
02003 Albacete;2018;11713.0;Albacete
02003 Albacete;2017;11223.0;Albacete
02003 Albacete;2016;10795.0;Albacete
02003 Albacete;2015;10515.0;Albacete
02004 Albatana;2022;10767.0;Albatana
02004 Albatana;2021;10026.0;Albatana
02004 Albatana;2020;9582.0;Albatana
02004 Albatana;2019;8943.0;Albatana
02004 Albatana;2018;8721.0;Albatana
02004 Albatana;2017;7940.0;Albatana
02004 Albatana;2016;8082.0;Albatana
02004 Albatana;2015;7587.0;Albatana
02005 Alborea;2022;10489.0;Alborea
02005 Alborea;2021;9881.0;Alborea
02005 Alborea;2020;9614.0;Alborea
02005 Alborea;2019;9591.0;Alborea
02005 Alborea;2018;8945.0;Alborea
02005 Alborea;2017;8491.0;Alborea
02005 Alborea;2016;7573.0;Alborea
02005 Alborea;2015;7235.0;Alborea
02006 Alcadozo;2022;10709.0;Alcadozo
02006 Alcadozo;2021;10086.0;Alcadozo
02006 Alcadozo;2020;9203.0;Alcadozo
02006 Alcadozo;2019;9297.0;Alcadozo
02006 Alcadozo;2018;8944.0;Alcadozo
02006 Alcadozo;2017;8123.0;Alcadozo
02006 Alcadozo;2016;8100.0;Alcadozo
02006 Alcadozo;2015;7446.0;Alcadozo
02007 Alcalá del Júcar;2022;11219.0;Alcalá del Júcar
02007 Alcalá del Júcar;2021;10480.0;Alcalá del Júcar
02007 Alcalá del Júcar;2020;10047.0;Alcalá del Júcar
02007 Alcalá del Júcar;2019;9712.0;Alcalá del Júcar
02007 Alcalá del Júcar;2018;9256.0;Alcalá del Júcar
02007 Alcalá del Júcar;2017;8506.0;Alcalá del Júcar
02007 Alcalá del Júcar;2016;8352.0;Alcalá del Júcar
02007 Alcalá del Júcar;2015;8110.0;Alcalá del Júcar
02008 Alcaraz;2022;11954.0;Alcaraz
02008 Alcaraz;2021;10630.0;Alcaraz
02008 Alcaraz;2020;9963.0;Alcaraz
02008 Alcaraz;2019;9717.0;Alcaraz
02008 Alcaraz;2018;9358.0;Alcaraz
02008 Alcaraz;2017;8495.0;Alcaraz
02008 Alcaraz;2016;8320.0;Alcaraz
02008 Alcaraz;2015;8097.0;Alcaraz
02009 Almansa;2022;12013.0;Almansa
02009 Almansa;2021;11263.0;Almansa
02009 Almansa;2020;10752.0;Almansa
02009 Almansa;2019;10794.0;Almansa
02009 Almansa;2018;10268.0;Almansa
02009 Almansa;2017;9776.0;Almansa
02009 Almansa;2016;9492.0;Almansa
02009 Almansa;2015;9029.0;Almansa
02010 Alpera;2022;10181.0;Alpera
02010 Alpera;2021;9645.0;Alpera
